osm_type,osm_id,name,category,website,phone,opening_hours,addr,lat,lon,source,captured_at
node,11940298902,L'Occitane,perfumes/beauty,,,,,53.2876459,-6.2428184,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298903,Pandora,jewellery,,,,,53.2875345,-6.24271,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298904,Mint Velvet,clothes,,,,,53.2876822,-6.2424769,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298905,Louis Copeland,clothes,,,,,53.28762,-6.2424188,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298906,Kiehl's,perfumes/beauty,,,,,53.2874521,-6.2426356,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298908,Molton Brown,perfumes/beauty,,,,,53.2873784,-6.2425688,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298909,Weir & Sons,jewellery,,,,,53.2872894,-6.2424736,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298910,GANT,clothes,,,,,53.2874925,-6.2422852,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298911,SpaceNK,perfumes/beauty,,,,,53.28742,-6.2422149,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298912,Tommy Hilfiger,clothes,,,,,53.2873542,-6.2421493,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940310621,Next,clothes,,,Mo-Fr 09:00-21:00; Sa 09:00-19:00; Su 10:00-19:00,,53.28707,-6.2426258,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354089,Massimo Dutti,clothes,https://massimodutti.com,,,,53.2870249,-6.241774,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354090,River Island,clothes,,,,,53.2869393,-6.2421166,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354091,Nike,clothes,,,,,53.2868647,-6.2419997,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354092,Sinead Keary,clothes,,,,,53.2869053,-6.2416272,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354093,Hugo Boss,clothes,,,,,53.286737,-6.2418909,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354094,H&M,clothes,https://www2.hm.com/en_ie/index.html,,Mo-Fr 09:00-21:00; Sa 09:00-19:00; Su 10:00-19:00,,53.286775,-6.2414338,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354095,Zara,clothes,,,,,53.2865853,-6.2416814,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354096,Clarks,clothes,,,,,53.2866891,-6.2413411,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354097,Best Men's Wear,clothes,https://www.bestmenswear.com,,,,53.2866375,-6.2412765,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940354103,Office,clothes,https://www.office.co.uk/view/content/storelocator?storename=Office%20Dundrum,,Mo-Fr 09:00-21:00; Sa 09:00-19:00; Su 10:00-18:00,,53.286611,-6.2410258,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11942675163,Havana,perfumes/beauty,,,,Main Street,53.2900994,-6.2447264,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11943260447,Kate's,perfumes/beauty,,,,,53.3513078,-6.2827045,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11987289644,Computer Doctor .ie,gadgets/electronics,,,,,53.3625734,-6.2369736,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11987292555,Cheryl Lyons Makeup Academy,perfumes/beauty,,,,,53.3669309,-6.2721147,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12012313080,Oslo,perfumes/beauty,https://oslobeauty.ie/,+353 1 5599 601,"Mo-We,Sa 09:00-18:00; Th-Fr 09:00-20:00; Su off",Old Dublin Road,53.2897875,-6.2012181,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12035318313,Tango's,clothes,https://tangos.ie/,,,"Fownes Street Upper, Dublin",53.3447168,-6.2634515,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12041198346,The Beauty Temple,perfumes/beauty,,,,Dublin,53.3456529,-6.2628394,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12041198348,The North Face,clothes,,,,"Temple Lane South, Dublin",53.3451819,-6.2642117,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12055187172,Sally,perfumes/beauty,https://www.sallybeauty.co.uk/ie/storeinfo?StoreID=7961,,,"Exchequer Street, Dublin",53.3431235,-6.2624856,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12059966683,Fitzgerald Private Clinic,clothes,https://www.fitzgeraldprivateclinic.com/,,,"3, Anne's Lane, Dublin",53.34077,-6.2596746,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12061087833,MySatNav.ie,gadgets/electronics,https://www.mysatnav.ie,+353 1 293 6987,,"93, George's Street Upper, Dún Laoghaire, A96 V1K8",53.2911848,-6.1329629,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12082835277,Jaqueline Eyebrows,perfumes/beauty,https://www.fresha.com/a/jaqueline-eyebrow-artist-dublin-44-henry-street-kuuz73vr/booking?menu=true&dppub=true&employeeId=2050682,,,"44, Henry Street, D01 WR65",53.3495646,-6.2623944,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084510,Carhartt Work in Progress,clothes,,,,"Exchequer Street, Dublin",53.3429265,-6.2631263,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084512,(unnamed),clothes,,,,"23, Drury Street, Dublin",53.3422248,-6.2635481,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084514,Fresh Cuts,clothes,https://www.freshcutsclothing.com/,,Mo-Sa 11:00-18:00; Su 12:00-17:00,"13, Castle Market, Dublin, D02 XH05",53.3421421,-6.2635987,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084515,(unnamed),clothes,,,,"26, Drury Street, Dublin",53.342342,-6.263473,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084516,Om Diva,clothes,https://www.omdivaboutique.com/,,,"27, George's Street Arcade, Dublin",53.342385,-6.2634351,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084517,New Moon,jewellery,https://newmoon.ie/,,,"28, Drury Street, Dublin",53.3424123,-6.2634263,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084521,(unnamed),home appliances,,,,"25, Drury Street, Dublin",53.3423028,-6.2634932,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084523,(unnamed),clothes,,,,"26, George's Street Arcade, Dublin",53.3423509,-6.2635246,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084527,Cullen & Co.,jewellery,,,,"Drury Street, Dublin",53.3424661,-6.2630278,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12087084529,Benefit,perfumes/beauty,,,,"William Street South, Dublin",53.3421198,-6.2627065,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934862,K-Nails,perfumes/beauty,https://knailsdublin.ie/,,,"22, Wicklow Street, Dublin",53.3431128,-6.2616692,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934863,RAINS,clothes,https://www.rains.com/,,,"Wicklow Street, Dublin",53.3431077,-6.2615758,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934865,JoJo Maman Bébé,clothes,https://www.jojomamanbebe.co.uk/storelocator/dublin-jojomamanbebe/0944,,,"14, Wicklow Street, Dublin, D02 WV97",53.3430312,-6.2609281,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934868,5th Avenue,perfumes/beauty,https://5thavenue.ie/dublin-wicklow-lane/,,,"Wicklow Street, Dublin",53.3429856,-6.26175,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934870,De Stafford Bridal,clothes,https://www.destaffordbridal.ie/,,,"Wicklow Street, Dublin",53.3429211,-6.2615238,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934871,The Kitchen Whisk,home appliances,https://www.thekitchenwhisk.ie/,,Mo-We 09:30-18:30; Th 09:30-20:00; Fr 09:30-19:00; Sa 09:30-19:00; Su 11:00-18:00,"Wicklow Street, Dublin",53.3429692,-6.261438,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934875,(unnamed),home appliances,,,,"Wicklow Street, Dublin",53.3428849,-6.2610104,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934877,Kiehl's,perfumes/beauty,https://www.kiehls.ie/,,,"Wicklow Street, Dublin",53.3428614,-6.2609175,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934878,Nails,perfumes/beauty,https://www.dublinnails.com/,,,"37, Wicklow Street, Dublin",53.3428197,-6.260785,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934879,Genius,clothes,https://www.genius.ie/,,,"Clarendon Street, Dublin",53.3422373,-6.2613112,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934880,Gollum's Precious,jewellery,https://gollumsprecious.ie/,,,"Clarendon Street, Dublin",53.3420056,-6.2614693,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934884,5th Avenue,perfumes/beauty,https://5thavenue.ie/,,,"Clarendon Street, Dublin",53.3418681,-6.2615878,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934885,Gray's,jewellery,https://www.graysjewellers.ie/,,,"Johnson's Court, Dublin",53.3419777,-6.2611798,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934888,Patrick Sheary,clothes,https://patricksheary.ie/,,,"33, Clarendon Street, Dublin",53.341117,-6.2623301,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934889,A Store Is Born,clothes,https://www.astoreisborn.ie/,,,"34, Clarendon Street, Dublin",53.3411597,-6.2622932,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934894,Coco Boutique,clothes,https://www.cocoboutique.ie/,,,"40, Clarendon Street, Dublin",53.3414483,-6.2619972,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934895,Urbana,perfumes/beauty,https://www.urbana.ie/,,,"Clarendon Street, Dublin",53.3413963,-6.2620593,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934897,(unnamed),perfumes/beauty,,,,"Clarendon Street, Dublin",53.3413237,-6.2621274,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12093934900,Nails & Brows,perfumes/beauty,,,,"36-37, William Street South, Dublin",53.3411456,-6.2633619,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12109840003,Francis Cambelli,clothes,https://franciscampelli.com/,,,"William Street South, Dublin",53.3413628,-6.2629333,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12109840004,South William Clinic & Spa,perfumes/beauty,https://southwilliamclinic.com/,,,"William Street South, Dublin",53.3414509,-6.2628689,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12109840006,De La Punc,clothes,,,,"William Street South, Dublin",53.3415178,-6.2628372,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12109840007,Tropical Popical,perfumes/beauty,https://www.tropicalpopical.com/,,,"William Street South, Dublin",53.3415437,-6.2631052,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12109840009,Claudine King,perfumes/beauty,https://claudinekingbrows.ie/,,,"William Street South, Dublin",53.341871,-6.2628659,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12112448449,Kian Furniture,home appliances,,+353-1-6434831,,"Unit B, Kylemore Factory Estate,, Kylemore Road, Dublin, D10NV96",53.3347239,-6.3470314,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12161713565,Sweeney O'Rourke Ltd.,home appliances,https://www.sweeneyorourke.com/,,,"34, Pearse Street, Dublin",53.344936,-6.2527104,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12161713574,Perola Padilha,perfumes/beauty,,,,"Tara Street, Dublin",53.3456142,-6.2553386,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12167965957,Fade,perfumes/beauty,https://www.fadelaser.com/,,,"Grafton Street, Dublin",53.3430431,-6.2592891,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12176869746,Favorite,clothes,,,,,53.3416088,-6.2785791,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12176926488,Leia Clothing,clothes,,,,,53.3418319,-6.2786795,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12176994739,The Laptop Shop,gadgets/electronics,,,,Dublin,53.3402785,-6.2626747,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12180722189,Newderm,perfumes/beauty,https://newderm.ie/,+353 83 111 0202,,"16, Stillorgan Park Avenue",53.2875381,-6.192992,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12209379862,InMotion,gadgets/electronics,,,,,53.4257145,-6.2404399,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12219097533,Teamwear,clothes,https://www.teamwear.ie/,,,Dublin,53.3060237,-6.3515884,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12558234186,(unnamed),perfumes/beauty,,,,,53.2865446,-6.3751799,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12558252118,Fashion Nail & Beauty,perfumes/beauty,,,,,53.2858909,-6.3756993,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12585143487,Boots,perfumes/beauty,,,,,53.3416207,-6.2579344,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12650705291,Paul Sheeran,jewellery,https://paulsheeran.ie/,,,"Chatham Street, Dublin",53.3408849,-6.2621853,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12650724202,The Buff,perfumes/beauty,https://www.thebuffdayspa.com/,,,"52, King Street South, Dublin",53.34023,-6.2612954,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12650724203,Fast-Fix,jewellery,,,,"52, King Street South, Dublin",53.3402248,-6.2612607,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12650724205,Shine,perfumes/beauty,https://shinebeauty.ie/,,,"15, Wicklow Street, Dublin",53.3431012,-6.2610284,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12650724207,Lumi by Paris,clothes,,,,Dublin,53.3401684,-6.2620282,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12650724208,Best,clothes,https://www.bestmenswear.com/,,,"St. Stephen's Green, Dublin",53.3396425,-6.2612425,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12655529054,Louis Vuitton,clothes,https://eu.louisvuitton.com/eng-e1/point-of-sale/ireland/louis-vuitton-dublin-brown-thomas,,,Dublin,53.3427436,-6.2606176,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12803974881,Asics,clothes,,,,,53.3484014,-6.2600805,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12826137234,Vivi Vie,jewellery,https://www.vivivie.com/,,Mo-Sa 10:00-17:30; Su 12:00-17:30,"67a, Georges Street Upper, Dún Laoghaire, A96 YH51",53.2897368,-6.1299463,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12849752418,Elegance Beauty Clinic,perfumes/beauty,,+353 1 2023 030,"Mo-Tu,Sa 10:00-18:00; We-Fr 10:00-20:00; Su off",Johnstown Road,53.2610437,-6.1504401,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12853923146,The Real House Of Fragrance,perfumes/beauty,,,,,53.3490584,-6.2645118,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12915650356,CeX,gadgets/electronics,,,,Nutgrove Way,53.2900275,-6.267413,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12915650358,claire's,gadgets/electronics,,,,Nutgrove Way,53.2900661,-6.267988,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12915650373,Boots,perfumes/beauty,,,,Nutgrove Way,53.289975,-6.2681724,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12915650375,Hugmie,gadgets/electronics,,,,Nutgrove Way,53.2898953,-6.2669679,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12926105288,Algie's,gadgets/electronics,,,,,53.3478551,-6.2638301,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12926126846,Skechers,clothes,,,,,53.349087,-6.2640142,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12926138459,Fresh,clothes,,,,,53.3450599,-6.2626536,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12926139678,The Big Smoke,clothes,,,,,53.3458492,-6.2629828,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12947376748,Ma Vie,clothes,,,,"Talbot Street, Dublin",53.3501283,-6.2578843,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12950339066,Middle Drawer,clothes,,,,"Talbot Street, Dublin",53.3503128,-6.2564951,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12951633492,V Daisy,perfumes/beauty,,,,"36B, Talbot Street, Dublin",53.351251,-6.2519422,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12959262924,Zero,perfumes/beauty,,,"Tu,Sa 10:00-18:00; We-Fr 10:00-19:00",,53.289469,-6.1984374,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,12983397520,Anna Nails & Beauty,perfumes/beauty,,,,,53.340735,-6.2809415,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13020795501,Pinknoise,gadgets/electronics,https://pinknoise-systems.eu,+353 1 412 3476,Mo-Fr 09:00-17:00,"Robinhood Road, D22 H2P4",53.3175928,-6.3607863,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13027966708,Beautilux,perfumes/beauty,,,,,53.3273469,-6.3052042,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13088778479,Power City,gadgets/electronics,https://powercity.ie/,,Mo-We 09:30-19:00; Th 09:30-21:00; Sa 09:30-18:00; Su 12:00-18:00; Fr 09:30-20:00,,53.2783225,-6.1412515,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13121626101,Fifi's Nail Bar,perfumes/beauty,,,,,53.3275879,-6.3041537,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13127815201,Acme Blinds,home appliances,https://www.acmeblinds.com/,+35314298632,Mo-Fr 09:30-17:00; Sa 10:00-16:00,Belgard Square West,53.2851407,-6.374636,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13136416201,Beautiful,perfumes/beauty,,,,Walkinstown Road,53.3209439,-6.3313931,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13180381701,Spraoi Pamper Parlour,perfumes/beauty,,+35314568753,,,53.3249108,-6.3360269,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13202858201,Plus and Minors,clothes,,,,,53.3401055,-6.320443,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13240763509,(unnamed),gadgets/electronics,,,,,53.3500228,-6.2584871,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13241036887,(unnamed),gadgets/electronics,,,,,53.3520289,-6.2623504,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13243773502,iwant Mobile,gadgets/electronics,,,,,53.3462288,-6.2677672,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13243783758,Oliver Bonas,clothes,,,,,53.3429516,-6.2627971,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13243785929,(unnamed),perfumes/beauty,,,,,53.3418846,-6.2505339,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13392912253,kube,home appliances,,,"Mo-Sa 10:00-18:00; Su,PH 12:00-17:00",,53.2782249,-6.2151886,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13418243438,Seven Beauties,perfumes/beauty,,,,,53.346595,-6.3080538,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13462453740,Ballybrack Medical Hall Pharmacy,perfumes/beauty,https://ballybrackmedicalhall.ie/,,,,53.2529718,-6.1242085,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13524919797,Flawless Aesthetics,perfumes/beauty,https://flawlessaestheticsclinic.ie,,Mo-Fr 10:00-18:00; Sa 10:00-19:00,"Block 3, Ballyboggan Business Centre, D11 T211",53.3753509,-6.3063227,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13525591301,Utech Charlestown,gadgets/electronics,http://www.utech.ie,+353 89 445 0488,Su-We 10:00-19:00; Th-Sa 10:00-20:00,Saint Margaret's Road,53.4040907,-6.3033139,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,13534702987,Viva Luxy,perfumes/beauty,,,,,53.3499502,-6.2696327,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,14511390,Dreams/Sofatime,home appliances,,,,,53.3912689,-6.3852138,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,37596455,Nilfisk,home appliances,,,,,53.2971444,-6.3488825,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,38540443,IKEA,home appliances,https://www.ikea.com/ie/en/,,Mo-Fr 10:00-21:00; Sa-Su 10:00-20:00,"Saint Margaret's Road, Dublin",53.4071706,-6.2763987,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,49340223,M. Kelly Interiors,home appliances,https://mkellyinteriors.ie/,+353-1-285-1444,,"61, Sallynoggin Road Lower, A96 HY72",53.2782621,-6.1382378,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,58641344,Carrick Hoover Centre,gadgets/electronics,,,"Mo-Fr 09:00-13:00,14:00-17:45; Sa 09:00-13:00,14:15-17:30; Su off","7A, Carrickbrennan Road",53.2929482,-6.1520224,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,58647409,Drobey,clothes,https://drobey.ie/,,,"1, Richmond Green",53.2932369,-6.1538325,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,58692963,Shaws,clothes,https://www.shaws.ie/store/dun-laoghaire/,,Mo-Sa 09:30-18:00; Su 13:00-17:30,"80-81, George's Street Lower, Dún Laoghaire, A96 RR77",53.2926444,-6.1365989,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,58692968,Penneys,clothes,https://stores.primark.com/en_ie/ireland/dun-laoghaire/84-85-lower-george-street,+353-1-2801946,Mo-Fr 09:00-18:00; Sa 09:00-18:30; Su 12:00-18:00,"82-85, George's Street Lower, Dún Laoghaire, A96 XN81",53.2928314,-6.1368915,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,58693014,3 Store,gadgets/electronics,https://www.three.ie/,,Mo-Sa 09:30-18:00; Su 11:00-18:00,"75, George's Street Lower, Dún Laoghaire",53.2923452,-6.1364667,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,59161291,Mink,perfumes/beauty,,,"Mo-We 09:00-20:00; Th,Fr 09:00-21:00; Sa 09:00-18:00; Su 10:00-18:00","93, Monkstown Road",53.2937593,-6.1554038,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,59546654,Just Beds,home appliances,,,Mo-Sa 10:30-17:30,"12-15, George's Street Lower",53.2943903,-6.1414069,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,59546668,(unnamed),home appliances,,,,Georges Place,53.2955782,-6.1421915,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,70749430,Perfect Home,home appliances,,,,"69, Deerpark Road, Mount Merrion",53.2960927,-6.2123932,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,70749456,(unnamed),clothes,,,,"61, Deerpark Road",53.2961762,-6.2129673,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,83699611,ND Electrical,gadgets/electronics,,,,"108, Nutgrove Avenue",53.2922492,-6.2721065,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,83699623,MicroPro Computers,gadgets/electronics,,,,"98, Nutgrove Avenue",53.2924725,-6.2726793,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,83699632,Odyssey Bathrooms and Tiles,home appliances,https://www.odysseybathrooms.ie/,,,"104, Nutgrove Avenue",53.2923667,-6.2723201,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,85389360,Sculpted,perfumes/beauty,,,,"Sandyford Road, Dundrum",53.2888954,-6.2435564,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,85389423,Haven Pharmacy,perfumes/beauty,,,Mo-Fr 09:00-18:00; Sa 09:00-17:00,"56, Main Street",53.2893122,-6.2432425,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,85394178,Lance Grossman,jewellery,https://lancegrossman.ie/,,,"2, Kilmacud Road Upper",53.2891302,-6.2429759,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,104378037,Penneys,clothes,https://www.primark.com/,,"Mo-We,Fr 08:30-20:00; Th 08:30-21:00; Sa 08:30-19:00; Su,PH 10:30-19:00","Mary Street, Dublin",53.34954,-6.2664794,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,109246506,Mobile123,gadgets/electronics,,,,"69, Mespil Road",53.3336544,-6.2458566,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,109246579,Oslo,perfumes/beauty,,,,"67, Mespil Road",53.3336707,-6.2459727,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,110954544,RobePlan,clothes,https://www.robeplan.com/,+353 1 206 4110,,Goatstown Road,53.2929009,-6.229278,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,127359304,DID Electrical,gadgets/electronics,,+35314531844,"Mo-Fr 09:30-21:00; Sa 09:30-18:00; Su,PH 13:00-18:00","310-314, Sundrive Road, Dublin",53.3296816,-6.2984876,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,137929850,Pure Boutique,clothes,,,,"2, Magic Carpet Centre, Cornelscourt",53.2690741,-6.1670918,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,154289320,Taylors Beds,home appliances,,,,Kellystown Road,53.2692708,-6.2621392,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,155163973,Interlock Door Handles,home appliances,http://www.interlock.ie/,,,Clonkeen Road,53.2663047,-6.1579672,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,155816436,Higginbotham Interiors,home appliances,,,,"92, Fairview Strand",53.3621313,-6.2418799,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,228762038,Brendan Kidd,clothes,,,,"19, Capel Street, Dublin",53.3471522,-6.2681525,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,228963998,The Range,home appliances,https://www.therange.co.uk/stores/dublin-nutgrove/,,,Nutgrove Avenue,53.2924304,-6.2680499,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,229061153,Apollo Blinds,home appliances,,,,"135, Capel Street, Dublin",53.3480507,-6.2688804,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,229061158,Studio Zoffoli,perfumes/beauty,,,,"142, Capel Street, Dublin",53.3476816,-6.2687189,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,229061168,Phillip's Workwear,clothes,,,,"Capel Street, Dublin",53.3474271,-6.2686177,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
